# time step,rewards
2895.0,14.929600
2896.0,14.929600
2897.0,14.929500
2898.0,14.929600
2899.0,14.929500
2900.0,14.929500
2901.0,14.929500
2902.0,14.929500
2903.0,14.929500
2904.0,14.929400
2905.0,14.929500
2906.0,14.929500
2907.0,14.929400
2908.0,14.929300
2909.0,14.929400
2910.0,14.929500
2911.0,14.929600
2912.0,14.929700
2913.0,14.929700
2914.0,14.929700
2915.0,14.929800
2916.0,14.929800
2917.0,14.929800
2918.0,14.930000
2919.0,14.930100
2920.0,14.930100
2921.0,14.930200
2922.0,14.930200
2923.0,14.930100
2924.0,14.930200
2925.0,14.930100
2926.0,14.930200
2927.0,14.930100
2928.0,14.930000
2929.0,14.930200
2930.0,14.930200
2931.0,14.930200
2932.0,14.930300
2933.0,14.930500
2934.0,14.930400
2935.0,14.930400
2936.0,14.930300
2937.0,14.930400
2938.0,14.930300
2939.0,14.930200
2940.0,14.930200
2941.0,14.930100
2942.0,14.930100
2943.0,14.930000
2944.0,14.930000
2945.0,14.930000
2946.0,14.930100
2947.0,14.930200
2948.0,14.930300
2949.0,14.930300
2950.0,14.930300
2951.0,14.930300
2952.0,14.930300
2953.0,14.930400
2954.0,14.930500
2955.0,14.930600
2956.0,14.930600
2957.0,14.930600
2958.0,14.930600
2959.0,14.930600
2960.0,14.930500
2961.0,14.930600
2962.0,14.930700
2963.0,14.930600
2964.0,14.930600
2965.0,14.930600
2966.0,14.930600
2967.0,14.930700
2968.0,14.930700
2969.0,14.930700
2970.0,14.930600
2971.0,14.930700
2972.0,14.930600
2973.0,14.930700
2974.0,14.930700
2975.0,14.930700
2976.0,14.930800
2977.0,14.930700
2978.0,14.930800
2979.0,14.930800
2980.0,14.930800
2981.0,14.930800
2982.0,14.930900
2983.0,14.931000
2984.0,14.931100
2985.0,14.931200
2986.0,14.931300
2987.0,14.931300
2988.0,14.931300
2989.0,14.931400
2990.0,14.931400
2991.0,14.931500
2992.0,14.931500
2993.0,14.931700
2994.0,14.931700
2995.0,14.931600
2996.0,14.931600
2997.0,14.931600
2998.0,14.931700
2999.0,14.931800
3000.0,14.931800
