# time step,reward random diff model 3
44120.0,-0.000100
44121.0,-0.000100
44122.0,-0.000100
44123.0,-0.000100
44124.0,-0.000100
44125.0,-0.000100
44126.0,-0.000100
44127.0,-0.000100
44128.0,-0.000100
44129.0,-0.000100
44130.0,-0.000100
44131.0,-0.000100
44132.0,-0.000100
44133.0,-0.000100
44134.0,-0.000100
44135.0,-0.000100
44136.0,-0.000100
44137.0,-0.000100
44138.0,-0.000100
44139.0,-0.000100
44140.0,-0.000100
44141.0,-0.000100
44142.0,-0.000100
44143.0,-0.000100
44144.0,-0.000100
44145.0,-0.000100
44146.0,-0.000100
44147.0,-0.000100
44148.0,-0.000100
44149.0,-0.000100
44150.0,-0.000100
44151.0,-0.000100
44152.0,-0.000100
44153.0,-0.000100
44154.0,-0.000100
44155.0,-0.000100
44156.0,-0.000100
44157.0,-0.000100
44158.0,-0.000100
44159.0,-0.000100
44160.0,-0.000100
44161.0,-0.000100
44162.0,-0.000100
44163.0,-0.000100
44164.0,-0.000100
44165.0,-0.000100
44166.0,-0.000100
44167.0,-0.000100
44168.0,-0.000100
44169.0,-0.000100
44170.0,-0.000100
44171.0,-0.000100
44172.0,-0.000100
44173.0,-0.000100
44174.0,-0.000100
44175.0,-0.000100
44176.0,-0.000100
44177.0,-0.000100
44178.0,-0.000100
44179.0,-0.000100
44180.0,-0.000100
44181.0,-0.000100
44182.0,-0.000100
44183.0,-0.000100
44184.0,-0.000100
44185.0,-0.000100
44186.0,-0.000100
44187.0,-0.000100
44188.0,-0.000100
44189.0,-0.000100
44190.0,-0.000100
44191.0,-0.000100
44192.0,-0.000100
44193.0,-0.000100
44194.0,-0.000100
44195.0,-0.000100
44196.0,-0.000100
44197.0,-0.000100
44198.0,-0.000100
44199.0,-0.000100
44200.0,-0.000100
44201.0,-0.000100
44202.0,-0.000100
44203.0,-0.000100
44204.0,-0.000100
44205.0,-0.000100
44206.0,-0.000100
44207.0,-0.000100
44208.0,-0.000100
44209.0,-0.000100
44210.0,-0.000100
44211.0,-0.000100
44212.0,-0.000100
44213.0,-0.000100
44214.0,-0.000100
44215.0,-0.000100
44216.0,-0.000100
44217.0,-0.000100
44218.0,-0.000100
44219.0,-0.000100
44220.0,-0.000100
44221.0,-0.000100
44222.0,-0.000100
44223.0,-0.000100
44224.0,-0.000100
44225.0,-0.000100
44226.0,-0.000100
44227.0,-0.000100
44228.0,-0.000100
44229.0,-0.000100
44230.0,-0.000100
44231.0,-0.000100
44232.0,-0.000100
44233.0,-0.000100
44234.0,-0.000100
44235.0,-0.000100
44236.0,-0.000100
44237.0,-0.000100
44238.0,-0.000100
44239.0,-0.000100
44240.0,-0.000100
44241.0,-0.000100
44242.0,-0.000100
44243.0,-0.000100
44244.0,-0.000100
44245.0,-0.000100
44246.0,-0.000100
44247.0,-0.000100
44248.0,-0.000100
44249.0,-0.000100
44250.0,-0.000100
44251.0,-0.000100
44252.0,-0.000100
44253.0,-0.000100
44254.0,-0.000100
44255.0,-0.000100
44256.0,-0.000100
44257.0,-0.000100
44258.0,-0.000100
44259.0,-0.000100
44260.0,-0.000100
44261.0,-0.000100
44262.0,-0.000100
44263.0,-0.000100
44264.0,-0.000100
44265.0,-0.000100
44266.0,-0.000100
44267.0,-0.000100
44268.0,-0.000100
44269.0,-0.000100
44270.0,-0.000100
44271.0,-0.000100
44272.0,-0.000100
44273.0,-0.000100
44274.0,-0.000100
44275.0,-0.000100
44276.0,-0.000100
44277.0,-0.000100
44278.0,-0.000100
44279.0,-0.000100
44280.0,-0.000100
44281.0,-0.000100
44282.0,-0.000100
44283.0,-0.000100
44284.0,-0.000100
44285.0,-0.000100
44286.0,-0.000100
44287.0,-0.000100
44288.0,-0.000100
44289.0,-0.000100
44290.0,-0.000100
44291.0,-0.000100
44292.0,-0.000100
44293.0,-0.000100
44294.0,-0.000100
44295.0,-0.000100
44296.0,-0.000100
44297.0,-0.000100
44298.0,-0.000100
44299.0,-0.000100
44300.0,-0.000100
44301.0,-0.000100
44302.0,-0.000100
44303.0,-0.000100
44304.0,-0.000100
44305.0,-0.000100
44306.0,-0.000100
44307.0,-0.000100
44308.0,-0.000100
44309.0,-0.000100
44310.0,-0.000100
44311.0,-0.000100
44312.0,-0.000100
44313.0,-0.000100
44314.0,-0.000100
44315.0,-0.000100
44316.0,-0.000100
44317.0,-0.000100
44318.0,-0.000100
44319.0,-0.000100
44320.0,-0.000100
44321.0,-0.000100
44322.0,-0.000100
44323.0,-0.000100
44324.0,-0.000100
44325.0,-0.000100
44326.0,-0.000100
44327.0,-0.000100
44328.0,-0.000100
44329.0,-0.000100
44330.0,-0.000100
44331.0,-0.000100
44332.0,-0.000100
44333.0,-0.000100
44334.0,-0.000100
44335.0,-0.000100
44336.0,-0.000100
44337.0,-0.000100
44338.0,-0.000100
44339.0,-0.000100
44340.0,-0.000100
44341.0,-0.000100
44342.0,-0.000100
44343.0,-0.000100
44344.0,-0.000100
44345.0,-0.000100
44346.0,-0.000100
44347.0,-0.000100
44348.0,-0.000100
44349.0,-0.000100
44350.0,-0.000100
44351.0,-0.000100
44352.0,-0.000100
44353.0,-0.000100
44354.0,-0.000100
44355.0,-0.000100
44356.0,-0.000100
44357.0,-0.000100
44358.0,-0.000100
44359.0,-0.000100
44360.0,-0.000100
44361.0,-0.000100
44362.0,-0.000100
44363.0,-0.000100
44364.0,-0.000100
44365.0,-0.000100
44366.0,-0.000100
44367.0,-0.000100
44368.0,-0.000100
44369.0,-0.000100
44370.0,-0.000100
44371.0,-0.000100
44372.0,-0.000100
44373.0,-0.000100
44374.0,-0.000100
44375.0,-0.000100
44376.0,-0.000100
44377.0,-0.000100
44378.0,-0.000100
44379.0,-0.000100
44380.0,-0.000100
44381.0,-0.000100
44382.0,-0.000100
44383.0,-0.000100
44384.0,-0.000100
44385.0,-0.000100
44386.0,-0.000100
44387.0,-0.000100
44388.0,-0.000100
44389.0,-0.000100
44390.0,-0.000100
44391.0,-0.000100
44392.0,-0.000100
44393.0,-0.000100
44394.0,-0.000100
44395.0,-0.000100
44396.0,-0.000100
44397.0,-0.000100
44398.0,-0.000100
44399.0,-0.000100
44400.0,-0.000100
44401.0,-0.000100
44402.0,-0.000100
44403.0,-0.000100
44404.0,-0.000100
44405.0,-0.000100
44406.0,-0.000100
44407.0,-0.000100
44408.0,-0.000100
44409.0,-0.000100
44410.0,-0.000100
44411.0,-0.000100
44412.0,-0.000100
44413.0,-0.000100
44414.0,-0.000100
44415.0,-0.000100
44416.0,-0.000100
44417.0,-0.000100
44418.0,-0.000100
44419.0,-0.000100
44420.0,-0.000100
44421.0,-0.000100
44422.0,-0.000100
44423.0,-0.000100
44424.0,-0.000100
44425.0,-0.000100
44426.0,-0.000100
44427.0,-0.000100
44428.0,-0.000100
44429.0,-0.000100
44430.0,-0.000100
44431.0,-0.000100
44432.0,-0.000100
44433.0,-0.000100
44434.0,-0.000100
44435.0,-0.000100
44436.0,-0.000100
44437.0,-0.000100
44438.0,-0.000100
44439.0,-0.000100
44440.0,-0.000100
44441.0,-0.000100
44442.0,-0.000100
44443.0,-0.000100
44444.0,-0.000100
44445.0,-0.000100
44446.0,-0.000100
44447.0,-0.000100
44448.0,-0.000100
44449.0,-0.000100
44450.0,-0.000100
44451.0,-0.000100
44452.0,-0.000100
44453.0,-0.000100
44454.0,-0.000100
44455.0,-0.000100
44456.0,-0.000100
44457.0,-0.000100
44458.0,-0.000100
44459.0,-0.000100
44460.0,-0.000100
44461.0,-0.000100
44462.0,-0.000100
44463.0,-0.000100
44464.0,-0.000100
44465.0,-0.000100
44466.0,-0.000100
44467.0,-0.000100
44468.0,-0.000100
44469.0,-0.000100
44470.0,-0.000100
44471.0,-0.000100
44472.0,-0.000100
44473.0,-0.000100
44474.0,-0.000100
44475.0,-0.000100
44476.0,-0.000100
44477.0,-0.000100
44478.0,-0.000100
44479.0,-0.000100
44480.0,-0.000100
44481.0,-0.000100
44482.0,-0.000100
44483.0,-0.000100
44484.0,-0.000100
44485.0,-0.000100
44486.0,-0.000100
44487.0,-0.000100
44488.0,-0.000100
44489.0,-0.000100
44490.0,-0.000100
44491.0,-0.000100
44492.0,-0.000100
44493.0,-0.000100
44494.0,-0.000100
44495.0,-0.000100
44496.0,-0.000100
44497.0,-0.000100
44498.0,-0.000100
44499.0,-0.000100
44500.0,-0.000100
44501.0,-0.000100
44502.0,-0.000100
44503.0,-0.000100
44504.0,-0.000100
44505.0,-0.000100
44506.0,-0.000100
44507.0,-0.000100
44508.0,-0.000100
44509.0,-0.000100
44510.0,-0.000100
44511.0,-0.000100
44512.0,-0.000100
44513.0,-0.000100
44514.0,-0.000100
44515.0,-0.000100
44516.0,-0.000100
44517.0,-0.000100
44518.0,-0.000100
44519.0,-0.000100
44520.0,-0.000100
44521.0,-0.000100
44522.0,-0.000100
44523.0,-0.000100
44524.0,-0.000100
44525.0,-0.000100
44526.0,-0.000100
44527.0,-0.000100
44528.0,-0.000100
44529.0,-0.000100
44530.0,-0.000100
44531.0,-0.000100
44532.0,-0.000100
44533.0,-0.000100
44534.0,-0.000100
44535.0,-0.000100
44536.0,-0.000100
44537.0,-0.000100
44538.0,-0.000100
44539.0,-0.000100
44540.0,-0.000100
44541.0,-0.000100
44542.0,-0.000100
44543.0,-0.000100
44544.0,-0.000100
44545.0,-0.000100
44546.0,-0.000100
44547.0,-0.000100
44548.0,-0.000100
44549.0,-0.000100
44550.0,-0.000100
44551.0,-0.000100
44552.0,-0.000100
44553.0,-0.000100
44554.0,-0.000100
44555.0,-0.000100
44556.0,-0.000100
44557.0,-0.000100
44558.0,-0.000100
44559.0,-0.000100
44560.0,-0.000100
44561.0,-0.000100
44562.0,-0.000100
44563.0,-0.000100
44564.0,-0.000100
44565.0,-0.000100
44566.0,-0.000100
44567.0,-0.000100
44568.0,-0.000100
44569.0,-0.000100
44570.0,-0.000100
44571.0,-0.000100
44572.0,-0.000100
44573.0,-0.000100
44574.0,-0.000100
44575.0,-0.000100
44576.0,-0.000100
44577.0,-0.000100
44578.0,-0.000100
44579.0,-0.000100
44580.0,-0.000100
44581.0,-0.000100
44582.0,-0.000100
44583.0,-0.000100
44584.0,-0.000100
44585.0,-0.000100
44586.0,-0.000100
44587.0,-0.000100
44588.0,-0.000100
44589.0,-0.000100
44590.0,-0.000100
44591.0,-0.000100
44592.0,-0.000100
44593.0,-0.000100
44594.0,-0.000100
44595.0,-0.000100
44596.0,-0.000100
44597.0,-0.000100
44598.0,-0.000100
44599.0,-0.000100
44600.0,-0.000100
44601.0,-0.000100
44602.0,-0.000100
44603.0,-0.000100
44604.0,-0.000100
44605.0,-0.000100
44606.0,-0.000100
44607.0,-0.000100
44608.0,-0.000100
44609.0,-0.000100
44610.0,-0.000100
44611.0,-0.000100
44612.0,-0.000100
44613.0,-0.000100
44614.0,-0.000100
44615.0,-0.000100
44616.0,-0.000100
44617.0,-0.000100
44618.0,-0.000100
44619.0,-0.000100
44620.0,-0.000100
44621.0,-0.000100
44622.0,-0.000100
44623.0,-0.000100
44624.0,-0.000100
44625.0,-0.000100
44626.0,-0.000100
44627.0,-0.000100
44628.0,-0.000100
44629.0,-0.000100
44630.0,-0.000100
44631.0,-0.000100
44632.0,-0.000100
44633.0,-0.000100
44634.0,-0.000100
44635.0,-0.000100
44636.0,-0.000100
44637.0,-0.000100
44638.0,-0.000100
44639.0,-0.000100
44640.0,-0.000100
44641.0,-0.000100
44642.0,-0.000100
44643.0,-0.000100
44644.0,-0.000100
44645.0,-0.000100
44646.0,-0.000100
44647.0,-0.000100
44648.0,-0.000100
44649.0,-0.000100
44650.0,-0.000100
44651.0,-0.000100
44652.0,-0.000100
44653.0,-0.000100
44654.0,-0.000100
44655.0,-0.000100
44656.0,-0.000100
44657.0,-0.000100
44658.0,-0.000100
44659.0,-0.000100
44660.0,-0.000100
44661.0,-0.000100
44662.0,-0.000100
44663.0,-0.000100
44664.0,-0.000100
44665.0,-0.000100
44666.0,-0.000100
44667.0,-0.000100
44668.0,-0.000100
44669.0,-0.000100
44670.0,-0.000100
44671.0,-0.000100
44672.0,-0.000100
44673.0,-0.000100
44674.0,-0.000100
44675.0,-0.000100
44676.0,-0.000100
44677.0,-0.000100
44678.0,-0.000100
44679.0,-0.000100
44680.0,-0.000100
44681.0,-0.000100
44682.0,-0.000100
44683.0,-0.000100
44684.0,-0.000100
44685.0,-0.000100
44686.0,-0.000100
44687.0,-0.000100
44688.0,-0.000100
44689.0,-0.000100
44690.0,-0.000100
44691.0,-0.000100
44692.0,-0.000100
44693.0,-0.000100
44694.0,-0.000100
44695.0,-0.000100
44696.0,-0.000100
44697.0,-0.000100
44698.0,-0.000100
44699.0,-0.000100
44700.0,-0.000100
44701.0,-0.000100
44702.0,-0.000100
44703.0,-0.000100
44704.0,-0.000100
44705.0,-0.000100
44706.0,-0.000100
44707.0,-0.000100
44708.0,-0.000100
44709.0,-0.000100
44710.0,-0.000100
44711.0,-0.000100
44712.0,-0.000100
44713.0,-0.000100
44714.0,-0.000100
44715.0,-0.000100
44716.0,-0.000100
44717.0,-0.000100
44718.0,-0.000100
44719.0,-0.000100
44720.0,-0.000100
44721.0,-0.000100
44722.0,-0.000100
44723.0,-0.000100
44724.0,-0.000100
44725.0,-0.000100
44726.0,-0.000100
44727.0,-0.000100
44728.0,-0.000100
44729.0,-0.000100
44730.0,-0.000100
44731.0,-0.000100
44732.0,-0.000100
44733.0,-0.000100
44734.0,-0.000100
44735.0,-0.000100
44736.0,-0.000100
44737.0,-0.000100
44738.0,-0.000100
44739.0,-0.000100
44740.0,-0.000100
44741.0,-0.000100
44742.0,-0.000100
44743.0,-0.000100
44744.0,-0.000100
44745.0,-0.000100
44746.0,-0.000100
44747.0,-0.000100
44748.0,-0.000100
44749.0,-0.000100
44750.0,-0.000100
44751.0,-0.000100
44752.0,-0.000100
44753.0,-0.000100
44754.0,-0.000100
44755.0,-0.000100
44756.0,-0.000100
44757.0,-0.000100
44758.0,-0.000100
44759.0,-0.000100
44760.0,-0.000100
44761.0,-0.000100
44762.0,-0.000100
44763.0,-0.000100
44764.0,-0.000100
44765.0,-0.000100
44766.0,-0.000100
44767.0,-0.000100
44768.0,-0.000100
44769.0,-0.000100
44770.0,-0.000100
44771.0,-0.000100
44772.0,-0.000100
44773.0,-0.000100
44774.0,-0.000100
44775.0,-0.000100
44776.0,-0.000100
44777.0,-0.000100
44778.0,-0.000100
44779.0,-0.000100
44780.0,-0.000100
44781.0,-0.000100
44782.0,-0.000100
44783.0,-0.000100
44784.0,-0.000100
44785.0,-0.000100
44786.0,-0.000100
44787.0,-0.000100
44788.0,-0.000100
44789.0,-0.000100
44790.0,-0.000100
44791.0,-0.000100
44792.0,-0.000100
44793.0,-0.000100
44794.0,-0.000100
44795.0,-0.000100
44796.0,-0.000100
44797.0,-0.000100
44798.0,-0.000100
44799.0,-0.000100
44800.0,-0.000100
44801.0,-0.000100
44802.0,-0.000100
44803.0,-0.000100
44804.0,-0.000100
44805.0,-0.000100
44806.0,-0.000100
44807.0,-0.000100
44808.0,-0.000100
44809.0,-0.000100
44810.0,-0.000100
44811.0,-0.000100
44812.0,-0.000100
44813.0,-0.000100
44814.0,-0.000100
44815.0,-0.000100
44816.0,-0.000100
44817.0,-0.000100
44818.0,-0.000100
44819.0,-0.000100
44820.0,-0.000100
44821.0,-0.000100
44822.0,-0.000100
44823.0,-0.000100
44824.0,-0.000100
44825.0,-0.000100
44826.0,-0.000100
44827.0,-0.000100
44828.0,-0.000100
44829.0,-0.000100
44830.0,-0.000100
44831.0,-0.000100
44832.0,-0.000100
44833.0,-0.000100
44834.0,-0.000100
44835.0,-0.000100
44836.0,-0.000100
44837.0,-0.000100
44838.0,-0.000100
44839.0,-0.000100
44840.0,-0.000100
44841.0,-0.000100
44842.0,-0.000100
44843.0,-0.000100
44844.0,-0.000100
44845.0,-0.000100
44846.0,-0.000100
44847.0,-0.000100
44848.0,-0.000100
44849.0,-0.000100
44850.0,-0.000100
44851.0,-0.000100
44852.0,-0.000100
44853.0,-0.000100
44854.0,-0.000100
44855.0,-0.000100
44856.0,-0.000100
44857.0,-0.000100
44858.0,-0.000100
44859.0,-0.000100
44860.0,-0.000100
44861.0,-0.000100
44862.0,-0.000100
44863.0,-0.000100
44864.0,-0.000100
44865.0,-0.000100
44866.0,-0.000100
44867.0,-0.000100
44868.0,-0.000100
44869.0,-0.000100
44870.0,-0.000100
44871.0,-0.000100
44872.0,-0.000100
44873.0,-0.000100
44874.0,-0.000100
44875.0,-0.000100
44876.0,-0.000100
44877.0,-0.000100
44878.0,-0.000100
44879.0,-0.000100
44880.0,-0.000100
44881.0,-0.000100
44882.0,-0.000100
44883.0,-0.000100
44884.0,-0.000100
44885.0,-0.000100
44886.0,-0.000100
44887.0,-0.000100
44888.0,-0.000100
44889.0,-0.000100
44890.0,-0.000100
44891.0,-0.000100
44892.0,-0.000100
44893.0,-0.000100
44894.0,-0.000100
44895.0,-0.000100
44896.0,-0.000100
44897.0,-0.000100
44898.0,-0.000100
44899.0,-0.000100
44900.0,-0.000100
44901.0,-0.000100
44902.0,-0.000100
44903.0,-0.000100
44904.0,-0.000100
44905.0,-0.000100
44906.0,-0.000100
44907.0,-0.000100
44908.0,-0.000100
44909.0,-0.000100
44910.0,-0.000100
44911.0,-0.000100
44912.0,-0.000100
44913.0,-0.000100
44914.0,-0.000100
44915.0,-0.000100
44916.0,-0.000100
44917.0,-0.000100
44918.0,-0.000100
44919.0,-0.000100
44920.0,-0.000100
44921.0,-0.000100
44922.0,-0.000100
44923.0,-0.000100
44924.0,-0.000100
44925.0,-0.000100
44926.0,-0.000100
44927.0,-0.000100
44928.0,-0.000100
44929.0,-0.000100
44930.0,-0.000100
44931.0,-0.000100
44932.0,-0.000100
44933.0,-0.000100
44934.0,-0.000100
44935.0,-0.000100
44936.0,-0.000100
44937.0,-0.000100
44938.0,-0.000100
44939.0,-0.000100
44940.0,-0.000100
44941.0,-0.000100
44942.0,-0.000100
44943.0,-0.000100
44944.0,-0.000100
44945.0,-0.000100
44946.0,-0.000100
44947.0,-0.000100
44948.0,-0.000100
44949.0,-0.000100
44950.0,-0.000100
44951.0,-0.000100
44952.0,-0.000100
44953.0,-0.000100
44954.0,-0.000100
44955.0,-0.000100
44956.0,-0.000100
44957.0,-0.000100
44958.0,-0.000100
44959.0,-0.000100
44960.0,-0.000100
44961.0,-0.000100
44962.0,-0.000100
44963.0,-0.000100
44964.0,-0.000100
44965.0,-0.000100
44966.0,-0.000100
44967.0,-0.000100
44968.0,-0.000100
44969.0,-0.000100
44970.0,-0.000100
44971.0,-0.000100
44972.0,-0.000100
44973.0,-0.000100
44974.0,-0.000100
44975.0,-0.000100
44976.0,-0.000100
44977.0,-0.000100
44978.0,-0.000100
44979.0,-0.000100
44980.0,-0.000100
44981.0,-0.000100
44982.0,-0.000100
44983.0,-0.000100
44984.0,-0.000100
44985.0,-0.000100
44986.0,-0.000100
44987.0,-0.000100
44988.0,-0.000100
44989.0,-0.000100
44990.0,-0.000100
44991.0,-0.000100
44992.0,-0.000100
44993.0,-0.000100
44994.0,-0.000100
44995.0,-0.000100
44996.0,-0.000100
44997.0,-0.000100
44998.0,-0.000100
44999.0,-0.000100
45000.0,-0.000100
45001.0,-0.000100
45002.0,-0.000100
45003.0,-0.000100
45004.0,-0.000100
45005.0,-0.000100
45006.0,-0.000100
45007.0,-0.000100
45008.0,-0.000100
45009.0,-0.000100
45010.0,-0.000100
45011.0,-0.000100
45012.0,-0.000100
45013.0,-0.000100
45014.0,-0.000100
45015.0,-0.000100
45016.0,-0.000100
45017.0,-0.000100
45018.0,-0.000100
45019.0,-0.000100
45020.0,-0.000100
45021.0,-0.000100
45022.0,-0.000100
45023.0,-0.000100
45024.0,-0.000100
45025.0,-0.000100
45026.0,-0.000100
45027.0,-0.000100
45028.0,-0.000100
45029.0,-0.000100
45030.0,-0.000100
45031.0,-0.000100
45032.0,-0.000100
45033.0,-0.000100
45034.0,-0.000100
45035.0,-0.000100
45036.0,-0.000100
45037.0,-0.000100
45038.0,-0.000100
45039.0,-0.000100
45040.0,-0.000100
45041.0,-0.000100
45042.0,-0.000100
45043.0,-0.000100
45044.0,-0.000100
45045.0,-0.000100
45046.0,-0.000100
45047.0,-0.000100
45048.0,-0.000100
45049.0,-0.000100
45050.0,-0.000100
45051.0,-0.000100
45052.0,-0.000100
45053.0,-0.000100
45054.0,-0.000100
45055.0,-0.000100
45056.0,-0.000100
45057.0,-0.000100
45058.0,-0.000100
45059.0,-0.000100
45060.0,-0.000100
45061.0,-0.000100
45062.0,-0.000100
45063.0,-0.000100
45064.0,-0.000100
45065.0,-0.000100
45066.0,-0.000100
45067.0,-0.000100
45068.0,-0.000100
45069.0,-0.000100
45070.0,-0.000100
45071.0,-0.000100
45072.0,-0.000100
45073.0,-0.000100
45074.0,-0.000100
45075.0,-0.000100
45076.0,-0.000100
45077.0,-0.000100
45078.0,-0.000100
45079.0,-0.000100
45080.0,-0.000100
45081.0,-0.000100
45082.0,-0.000100
45083.0,-0.000100
45084.0,-0.000100
45085.0,-0.000100
45086.0,-0.000100
45087.0,-0.000100
45088.0,-0.000100
45089.0,-0.000100
45090.0,-0.000100
45091.0,-0.000100
45092.0,-0.000100
45093.0,-0.000100
45094.0,-0.000100
45095.0,-0.000100
45096.0,-0.000100
45097.0,-0.000100
45098.0,-0.000100
45099.0,-0.000100
45100.0,-0.000100
45101.0,-0.000100
45102.0,-0.000100
45103.0,-0.000100
45104.0,-0.000100
45105.0,-0.000100
45106.0,-0.000100
45107.0,-0.000100
45108.0,-0.000100
45109.0,-0.000100
45110.0,-0.000100
45111.0,-0.000100
45112.0,-0.000100
45113.0,-0.000100
45114.0,-0.000100
45115.0,-0.000100
45116.0,-0.000100
45117.0,-0.000100
45118.0,-0.000100
45119.0,-0.000100
45120.0,-0.000100
45121.0,-0.000100
45122.0,-0.000100
45123.0,-0.000100
45124.0,-0.000100
45125.0,-0.000100
45126.0,-0.000100
45127.0,-0.000100
45128.0,-0.000100
45129.0,-0.000100
45130.0,-0.000100
45131.0,-0.000100
45132.0,-0.000100
45133.0,-0.000100
45134.0,-0.000100
45135.0,-0.000100
45136.0,-0.000100
45137.0,-0.000100
45138.0,-0.000100
45139.0,-0.000100
45140.0,-0.000100
45141.0,-0.000100
45142.0,-0.000100
45143.0,-0.000100
45144.0,-0.000100
45145.0,-0.000100
45146.0,-0.000100
45147.0,-0.000100
45148.0,-0.000100
45149.0,-0.000100
45150.0,-0.000100
45151.0,-0.000100
45152.0,-0.000100
45153.0,-0.000100
45154.0,-0.000100
45155.0,-0.000100
45156.0,-0.000100
45157.0,-0.000100
45158.0,-0.000100
45159.0,-0.000100
45160.0,-0.000100
45161.0,-0.000100
45162.0,-0.000100
45163.0,-0.000100
45164.0,-0.000100
45165.0,-0.000100
45166.0,-0.000100
45167.0,-0.000100
45168.0,-0.000100
45169.0,-0.000100
45170.0,-0.000100
45171.0,-0.000100
45172.0,-0.000100
45173.0,-0.000100
45174.0,-0.000100
45175.0,-0.000100
45176.0,-0.000100
45177.0,-0.000100
45178.0,-0.000100
45179.0,-0.000100
45180.0,-0.000100
45181.0,-0.000100
45182.0,-0.000100
45183.0,-0.000100
45184.0,-0.000100
45185.0,-0.000100
45186.0,-0.000100
45187.0,-0.000100
45188.0,-0.000100
45189.0,-0.000100
45190.0,-0.000100
45191.0,-0.000100
45192.0,-0.000100
45193.0,-0.000100
45194.0,-0.000100
45195.0,-0.000100
45196.0,-0.000100
45197.0,-0.000100
45198.0,-0.000100
45199.0,-0.000100
45200.0,-0.000100
45201.0,-0.000100
45202.0,-0.000100
45203.0,-0.000100
45204.0,-0.000100
45205.0,-0.000100
45206.0,-0.000100
45207.0,-0.000100
45208.0,-0.000100
45209.0,-0.000100
45210.0,-0.000100
45211.0,-0.000100
45212.0,-0.000100
45213.0,-0.000100
45214.0,-0.000100
45215.0,-0.000100
45216.0,-0.000100
45217.0,-0.000100
45218.0,-0.000100
45219.0,-0.000100
45220.0,-0.000100
45221.0,-0.000100
45222.0,-0.000100
45223.0,-0.000100
45224.0,-0.000100
45225.0,-0.000100
45226.0,-0.000100
45227.0,-0.000100
45228.0,-0.000100
45229.0,-0.000100
45230.0,-0.000100
45231.0,-0.000100
45232.0,-0.000100
45233.0,-0.000100
45234.0,-0.000100
45235.0,-0.000100
45236.0,-0.000100
45237.0,-0.000100
45238.0,-0.000100
45239.0,-0.000100
45240.0,-0.000100
45241.0,-0.000100
45242.0,-0.000100
45243.0,-0.000100
45244.0,-0.000100
45245.0,-0.000100
45246.0,-0.000100
45247.0,-0.000100
45248.0,-0.000100
45249.0,-0.000100
45250.0,-0.000100
45251.0,-0.000100
45252.0,-0.000100
45253.0,-0.000100
45254.0,-0.000100
45255.0,-0.000100
45256.0,-0.000100
45257.0,-0.000100
45258.0,-0.000100
45259.0,-0.000100
45260.0,-0.000100
45261.0,-0.000100
45262.0,-0.000100
45263.0,-0.000100
45264.0,-0.000100
45265.0,-0.000100
45266.0,-0.000100
45267.0,-0.000100
45268.0,-0.000100
45269.0,-0.000100
45270.0,-0.000100
45271.0,-0.000100
45272.0,-0.000100
45273.0,-0.000100
45274.0,-0.000100
45275.0,-0.000100
45276.0,-0.000100
45277.0,-0.000100
45278.0,-0.000100
45279.0,-0.000100
45280.0,-0.000100
45281.0,-0.000100
45282.0,-0.000100
45283.0,-0.000100
45284.0,-0.000100
45285.0,-0.000100
45286.0,-0.000100
45287.0,-0.000100
45288.0,-0.000100
45289.0,-0.000100
45290.0,-0.000100
45291.0,-0.000100
45292.0,-0.000100
45293.0,-0.000100
45294.0,-0.000100
45295.0,-0.000100
45296.0,-0.000100
45297.0,-0.000100
45298.0,-0.000100
45299.0,-0.000100
45300.0,-0.000100
45301.0,-0.000100
45302.0,-0.000100
45303.0,-0.000100
45304.0,-0.000100
45305.0,-0.000100
45306.0,-0.000100
45307.0,-0.000100
45308.0,-0.000100
45309.0,-0.000100
45310.0,-0.000100
45311.0,-0.000100
45312.0,-0.000100
45313.0,-0.000100
45314.0,-0.000100
45315.0,-0.000100
45316.0,-0.000100
45317.0,-0.000100
45318.0,-0.000100
45319.0,-0.000100
45320.0,-0.000100
45321.0,-0.000100
45322.0,-0.000100
45323.0,-0.000100
45324.0,-0.000100
45325.0,-0.000100
45326.0,-0.000100
45327.0,-0.000100
45328.0,-0.000100
45329.0,-0.000100
45330.0,-0.000100
45331.0,-0.000100
45332.0,-0.000100
45333.0,-0.000100
45334.0,-0.000100
45335.0,-0.000100
45336.0,-0.000100
45337.0,-0.000100
45338.0,-0.000100
45339.0,-0.000100
45340.0,-0.000100
45341.0,-0.000100
45342.0,-0.000100
45343.0,-0.000100
45344.0,-0.000100
45345.0,-0.000100
45346.0,-0.000100
45347.0,-0.000100
45348.0,-0.000100
45349.0,-0.000100
45350.0,-0.000100
45351.0,-0.000100
45352.0,-0.000100
45353.0,-0.000100
45354.0,-0.000100
45355.0,-0.000100
45356.0,-0.000100
45357.0,-0.000100
45358.0,-0.000100
45359.0,-0.000100
45360.0,-0.000100
45361.0,-0.000100
45362.0,-0.000100
45363.0,-0.000100
45364.0,-0.000100
45365.0,-0.000100
45366.0,-0.000100
45367.0,-0.000100
45368.0,-0.000100
45369.0,-0.000100
45370.0,-0.000100
45371.0,-0.000100
45372.0,-0.000100
45373.0,-0.000100
45374.0,-0.000100
45375.0,-0.000100
45376.0,-0.000100
45377.0,-0.000100
45378.0,-0.000100
45379.0,-0.000100
45380.0,-0.000100
45381.0,-0.000100
45382.0,-0.000100
45383.0,-0.000100
45384.0,-0.000100
45385.0,-0.000100
45386.0,-0.000100
45387.0,-0.000100
45388.0,-0.000100
45389.0,-0.000100
45390.0,-0.000100
