# time step,model 2 server believed rewards, model 2 true rewards, random true rewards
697.0,6.424700,0.968400,0.199500
698.0,6.424100,0.968500,0.199400
699.0,6.423500,0.968500,0.199500
700.0,6.422900,0.968600,0.199400
701.0,6.422300,0.968600,0.199400
702.0,6.421700,0.968700,0.199400
703.0,6.421100,0.968700,0.199400
704.0,6.420500,0.968800,0.199300
705.0,6.419900,0.968800,0.199300
706.0,6.419300,0.968800,0.199400
707.0,6.418700,0.968900,0.199400
708.0,6.418100,0.968900,0.199400
709.0,6.417500,0.969000,0.199300
710.0,6.416900,0.969000,0.199300
711.0,6.416300,0.969100,0.199300
712.0,6.415700,0.969100,0.199300
713.0,6.415100,0.969100,0.199300
714.0,6.414600,0.969200,0.199500
715.0,6.414000,0.969200,0.199400
716.0,6.413400,0.969300,0.199500
717.0,6.412800,0.969300,0.199400
718.0,6.412300,0.969400,0.199400
719.0,6.411700,0.969400,0.199400
720.0,6.411100,0.969400,0.199500
721.0,6.410500,0.969500,0.199400
722.0,6.410000,0.969500,0.199400
723.0,6.409400,0.969600,0.199600
724.0,6.408800,0.969600,0.199500
725.0,6.408300,0.969700,0.199400
726.0,6.407700,0.969700,0.199500
727.0,6.407200,0.969700,0.199500
